StnID,dpt_wmo_id,distance_km,elevation_diff_m,Lat,Lon,Elev,State/Province,Name,UTC_Offset,POR_Date_Range,PCT_POR_Good,Num_Year_Overlap,Num_Valid_Years
USC00443272,724056-63805,46.59485540753399,66.5,36.6545,-80.9173,713.5,VA,GALAX WATER PLANT,-5,19580201-20240404, 81.4%,30.0,30.0
USC00444414,720288-03711,33.11205755506726,83.8,36.6002,-78.3011,76.2,VA,JOHN H KERR DAM,-5,19511201-20240304, 85.0%,21.0,21.0
USC00446475,724020-93739,49.87861723901896,0.09999999999999964,37.5844,-75.8217,9.1,VA,PAINTER 2 W,-5,19590201-20190501, 73.1%,38.0,37.0
USC00446712,722167-99999,6.619368488350854,16.5,38.2252,-78.1189,158.5,VA,PIEDMONT RESEARCH STATION,-5,19710501-20240311, 83.8%,32.0,32.0
USC00446955,724116-13868,12.389086893053344,7.0,37.0558,-80.7842,634.0,VA,PULASKI 2 E,-5,19521212-20240401, 88.6%,31.0,31.0
USC00447338,724110-13741,37.61375979270039,54.80000000000001,36.9769,-79.8961,400.8,VA,ROCKY MOUNT,-5,19691009-20240401, 75.9%,56.0,55.0
USC00448046,724053-03717,26.920006975085567,68.60000000000002,39.0858,-78.4441,289.6,VA,STAR TANNERY,-5,19480501-20120105, 85.3%,18.0,17.0
USC00448084,724050-13743,42.34351149992886,83.8,38.9764,-77.4869,87.8,VA,WFO STERLING,-5,20031109-20040520, 54.1%,2.0,2.0
USC00448085,724050-13743,42.25601308995143,83.5,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITH OIL,-5,20200213-20240402, 99.5%,5.0,5.0
USC00448086,724050-13743,42.25601308995143,83.5,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITHOUT OIL,-5,20000101-20240402, 16.4%,6.0,5.0
USC00448087,724050-13743,42.25601308995143,83.5,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITH OIL,-5,20200213-20240402, 99.3%,5.0,5.0
USC00448088,724050-13743,42.25601308995143,83.5,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITHOUT OIL,-5,20200213-20240402, 98.2%,5.0,5.0
USC00448547,723146-53892,30.09465924605271,26.899999999999977,36.7,-81.4333,942.1,VA,TROUT DALE,-5,19480801-20130715, 90.1%,8.0,8.0
USC00448800,723087-93735,39.66647921984786,31.4,36.9839,-77.0078,34.4,VA,WAKEFIELD 1 NW,-5,19850601-20240307, 78.4%,40.0,40.0
USC00449151,745980-13702,39.188055892989766,18.3,37.3017,-76.7039,21.3,VA,WILLIAMSBURG 2 N,-5,19480801-20151001, 87.5%,68.0,68.0
USC00449169,724107-53895,32.63079915738209,36.5,36.9135,-80.5075,856.5,VA,WILLIS,-5,19931001-20180601, 80.8%,24.0,24.0
USC00449215,724117-63802,2.614959906178536,36.5,36.9725,-82.5579,781.5,VA,WISE 1SE,-5,19551112-20240405, 85.8%,31.0,31.0
USC00449272,723177-63807,43.304498760204034,5.0,36.7736,-80.2623,385.0,VA,WOOLWINE 1 SE,-5,19510601-20240409, 86.1%,24.0,23.0
USC00449301,724116-13868,41.4616329662303,91.10000000000002,36.9667,-81.1,732.1,VA,WYTHEVILLE,-5,19480801-20130715, 88.5%,20.0,20.0
USC00450013,727925-94227,43.52074676564362,48.599999999999994,47.2613,-123.7147,132.6,WA,ABERDEEN 20NNE,-8,20220322-20240408,100.0%,3.0,3.0
USC00450729,727976-24217,27.950540611094358,39.8,48.9946,-122.7621,5.2,WA,BLAINE,-8,19480701-20240407, 82.6%,65.0,65.0
USC00450986,727976-24217,30.701299368244904,30.1,48.55,-122.3333,14.9,WA,BURLINGTON 5 N,-8,19480701-20240416, 90.3%,69.0,69.0
USC00451277,727920-24227,29.33119570561582,8.200000000000003,46.7116,-122.9775,51.8,WA,CENTRALIA 1W,-8,20210422-20240401, 86.0%,4.0,4.0
USC00451496,727970-94240,44.31833031671686,31.6,47.5711,-124.2922,24.4,WA,CLEARWATER,-8,19480701-20180315, 78.7%,53.0,52.0
USC00451934,727928-99999,35.86576682849244,96.6,47.4238,-123.2197,231.6,WA,CUSHMAN DAM,-8,20210222-20240401, 90.9%,4.0,4.0
USC00451992,999999-04223,33.31154789680597,43.0,48.2606,-121.6028,167.0,WA,DARRINGTON RANGER STATION,-8,20210222-20240401, 84.6%,0.0,0.0
USC00452505,727883-24220,3.4849085790098107,34.89999999999998,47.0,-120.5167,497.1,WA,ELLENSBURG,-8,19530901-20240409, 88.5%,29.0,29.0
USC00452675,727935-24234,49.1605985009534,7.0,47.9753,-122.195,14.0,WA,EVERETT,-8,19480701-20240401, 86.6%,70.0,70.0
USC00453333,727910-94224,36.054567821316795,27.5,46.3872,-123.5602,30.5,WA,GRAYS RIVER HATCHERY,-8,19921101-20191030, 46.0%,24.0,24.0
USC00453515,727855-24114,48.03773693442044,91.89999999999998,47.4829,-118.2519,658.1,WA,HARRINGTON,-8,19611128-20230929, 90.9%,63.0,63.0
USC00453710,727885-94266,43.28610458890485,96.19999999999999,47.8597,-123.9325,179.2,WA,HOH RANGER STATION,-8,20210222-20240401, 70.8%,4.0,4.0
USC00454154,727845-24163,6.585050013904833,3.0999999999999943,46.2111,-119.1011,118.9,WA,KENNEWICK,-8,20031201-20240402, 83.7%,22.0,22.0
USC00454769,727924-24223,7.433007945108823,2.6,46.1372,-122.9781,3.4,WA,LONGVIEW,-8,19540801-20240422, 74.1%,34.0,32.0
USC00454999,999999-04223,0.7831949962950927,17.900000000000006,48.538,-121.4502,106.1,WA,MARBLEMOUNT RS,-8,20210222-20240401, 79.3%,0.0,0.0
USC00455549,727923-94225,21.862027086054436,7.9,47.0167,-123.65,11.9,WA,MONTESANO 3 NW,-8,19540801-20240401, 71.3%,26.0,26.0
USC00455876,727976-24217,31.40827319513989,79.7,48.8975,-122.1431,124.7,WA,NOOKSACK - KENDALL CREEK HATCHERY,-8,19640116-20240410, 81.3%,52.0,51.0
USC00456789,727857-99999,5.907326919492213,11.399999999999977,46.7602,-117.1861,766.6,WA,PULLMAN 2 NW,-8,19480701-20240401, 85.1%,52.0,51.0
USC00456864,999999-04237,1.220537871204307,26.0,47.5,-123.8167,61.0,WA,QUINAULT RIVER RANGER STN,-8,19770126-20191203, 77.0%,0.0,0.0
USC00458207,727810-24243,47.71468592195935,93.30000000000001,46.3236,-120.0103,227.7,WA,SUNNYSIDE,-8,19480701-20230803, 84.1%,74.0,74.0
USC00458773,726980-24229,10.528648397470233,61.099999999999994,45.6776,-122.6514,67.1,WA,VANCOUVER 4 NNE,-8,20121023-20240402, 99.6%,13.0,13.0
USC00461220,724175-99999,33.3365046346082,72.5,38.9803,-80.2201,443.5,WV,BUCKHANNON,-5,19930601-20240410, 80.4%,31.0,31.0
USC00461579,724140-13866,10.868371234167158,62.80000000000001,38.3538,-81.7101,215.2,WV,CHARLESTON WFO,-5,19960802-20240401, 92.6%,29.0,29.0
USC00461677,724175-99999,12.310546754107824,64.39999999999998,39.2682,-80.3522,306.6,WV,CLARKSBURG 1,-5,19480801-20171027, 83.2%,45.0,45.0
USC00462717,724170-13729,4.4496866059894575,16.100000000000023,38.9267,-79.8295,611.1,WV,ELKINS 1N,-5,19990704-20211116, 91.9%,23.0,23.0
USC00463238,724175-99999,26.526081737108406,60.10000000000002,39.1304,-80.4498,310.9,WV,FREEMANSBURG 5 NE,-5,19480801-20190730, 76.5%,45.0,45.0
USC00463749,724140-13866,37.890825165993355,45.099999999999994,38.2384,-81.985,232.9,WV,GRIFFITHSVILLE,-5,19490501-20240401, 94.0%,52.0,52.0
USC00465002,724176-13736,9.54876139599106,98.69999999999999,39.7204,-79.8561,274.3,WV,LAKE LYNN,-5,19480801-20210422, 85.4%,49.0,49.0
USC00465323,724273-03804,48.9493345022236,42.30000000000001,38.8955,-81.5311,202.7,WV,LIVERPOOL,-5,19480801-20160707, 89.0%,27.0,26.0
USC00465672,724127-99999,48.51601601994503,46.700000000000045,38.2175,-80.0914,655.3,WV,MARLINTON,-5,19480801-20130805, 88.2%,41.0,41.0
USC00466163,A00031-03725,17.228712470891455,42.099999999999994,39.0667,-78.9667,249.9,WV,MOOREFIELD,-5,19480501-20171201, 83.8%,0.0,0.0
USC00467730,720355-03732,24.204621984372103,40.900000000000006,39.3833,-78.7333,195.1,WV,ROMNEY 3 NNE,-5,19670201-20240401, 74.6%,19.0,19.0
USC00468286,724273-03804,41.01280889734572,13.400000000000006,39.073,-81.0986,231.6,WV,SMITHVILLE,-5,19500718-20131101, 87.9%,24.0,24.0
USC00468777,999999-03755,23.788762321825157,92.39999999999998,39.4467,-79.5469,801.6,WV,TERRA ALTA NO 1,-5,19700901-20190925, 87.3%,14.0,13.0
USC00468986,724176-13736,38.5983497047538,3.3999999999999773,39.3134,-80.0299,376.4,WV,TYGART DAM,-5,19480801-20240401, 89.4%,52.0,52.0
USC00469011,724127-99999,30.52231306561764,97.89999999999998,37.6,-80.5333,604.1,WV,UNION,-5,19480801-20121214, 92.3%,40.0,40.0
USC00470045,725430-94822,49.8047859315569,11.300000000000011,42.6375,-89.0642,232.3,WI,AFTON - JANESVILLE WWTP,-6,19900701-20240401, 92.0%,35.0,35.0
USC00470124,726588-04956,33.48150414968859,4.199999999999989,44.3268,-91.9193,204.2,WI,ALMA DAM 4,-6,19480804-20240401, 87.5%,34.0,34.0
USC00470308,726410-14837,18.263256768834555,59.60000000000002,43.3042,-89.3453,320.6,WI,ARLINGTON,-6,19750605-20240402, 77.0%,50.0,50.0
USC00470349,726419-94929,6.510760368943623,51.900000000000006,46.583,-90.9678,198.1,WI,ASHLAND EXP FARM,-6,19480801-20240410, 92.2%,24.0,24.0
USC00470456,726436-94930,43.236629467260585,19.19999999999999,44.3077,-90.1313,297.2,WI,BABCOCK 1 WNW,-6,19480801-20240423, 92.5%,62.0,62.0
USC00470855,726437-94940,38.0337379490467,5.099999999999994,44.2903,-90.8538,246.9,WI,BLACK RIVER FALLS SEWAGE,-6,19480801-20240401, 83.8%,29.0,29.0
USC00470890,726414-04873,32.02391037435363,52.60000000000002,42.8168,-89.8628,277.4,WI,BLANCHARDVILLE,-6,19480923-20240408, 88.3%,24.0,24.0
USC00471416,726410-14837,14.582763732730605,57.80000000000001,43.0596,-89.4819,318.8,WI,CHARMANY FARM,-6,19630718-20240401, 91.5%,62.0,62.0
USC00471568,726450-14898,49.74436746183704,48.0,44.0328,-88.1468,256.0,WI,CHILTON,-6,19480801-20240322, 93.8%,76.0,76.0
USC00471578,726435-14991,9.420560692097643,19.099999999999994,44.9277,-91.4081,249.9,WI,CHIPPEWA FALLS,-6,19480801-20240402, 85.9%,76.0,76.0
USC00471667,725430-94822,43.66918251425378,60.60000000000002,42.5493,-88.8754,281.6,WI,CLINTON WWTP,-6,19910702-20240401, 82.8%,34.0,34.0
USC00471676,720343-54852,39.038450747101045,6.599999999999994,44.6227,-88.7483,244.4,WI,CLINTONVILLE,-6,19480801-20240402, 92.8%,21.0,21.0
USC00471913,725470-94908,32.4948369334547,19.399999999999977,42.5998,-90.4241,296.6,WI,CUBA CITY,-6,19480801-20240401, 84.2%,73.0,73.0
USC00472447,726463-14897,20.1325396975732,9.399999999999977,44.7722,-89.7675,356.6,WI,EAU PLEINE RESERVOIR,-6,19540408-20240310, 89.4%,63.0,63.0
USC00472973,726436-94930,34.712357589863934,10.0,43.975,-89.8309,288.0,WI,FRIENDSHIP,-6,19480801-20240401, 88.9%,62.0,62.0
USC00473038,726430-14920,33.343603587671915,3.1999999999999886,43.5705,-91.2295,194.8,WI,GENOA DAM 8,-6,19480801-20240419, 89.5%,76.0,76.0
USW00014995,722183-04972,25.25129111783233,0.8000000000000114,45.7728,-92.6886,301.8,WI,GRANTSBURG,-6,19500701-20240416,  7.6%,8.0,8.0
USC00473453,726405-94869,40.24880303624695,69.89999999999998,43.3316,-88.4117,292.9,WI,HARTFORD WWTP,-6,19480822-20240401, 92.0%,33.0,32.0
USC00473511,726508-94973,6.1700191765572185,2.1999999999999886,46.0002,-91.5074,365.8,WI,HAYWARD RANGER STA,-6,19910802-20240401, 83.4%,28.0,28.0
USC00473636,727415-99999,43.462920469942276,14.899999999999977,45.6735,-88.9043,509.9,WI,ARGONNE 1.5-NW,-6,19990201-20240305, 93.3%,26.0,26.0
USC00473756,726506-04840,38.54509256568479,26.5,43.4388,-88.6313,268.5,WI,HORICON WWTP,-6,19701103-20240401, 89.7%,28.0,28.0
USC00474396,723758-54928,8.744745077325964,20.399999999999977,45.4429,-91.0898,356.6,WI,LADYSMITH WTP,-6,19480801-20240402, 84.4%,0.0,0.0
USC00474404,726436-94930,49.64932236437495,34.5,43.5734,-90.632,243.5,WI,LA FARGE,-6,19480801-20240401, 87.6%,62.0,62.0
USC00474546,726507-54907,38.32891005608994,27.100000000000023,42.8667,-90.7,328.9,WI,LANCASTER,-6,19480801-20240402, 93.8%,19.0,19.0
USC00474894,722179-04968,47.19877201794647,68.89999999999998,45.5733,-92.4852,371.9,WI,LUCK,-6,19710513-20240403, 85.1%,21.0,21.0
USC00474937,726444-04963,22.506906261480022,8.099999999999994,43.2118,-91.0985,192.9,WI,LYNXVILLE DAM 9,-6,19480801-20240401, 89.1%,24.0,24.0
USC00475120,726465-99999,40.4649903136583,12.0,44.6411,-90.1333,377.0,WI,MARSHFIELD EXP FARM,-6,19481201-20240401, 90.9%,51.0,51.0
USC00475255,726417-54911,4.863097851214465,0.10000000000002274,45.1308,-90.344,448.1,WI,MEDFORD,-6,19480801-20240401, 87.0%,26.0,26.0
USC00475335,726435-14991,36.01037220669579,29.69999999999999,44.8741,-91.9365,239.3,WI,MENOMONIE,-6,19480801-20240401, 88.6%,76.0,76.0
USC00475352,727410-99999,36.18558912995572,30.69999999999999,46.1683,-90.0722,487.7,WI,MERCER RANGER STA,-6,19480801-20240408, 85.8%,24.0,24.0
USC00475364,726463-14897,28.928186419132654,15.0,45.1785,-89.6615,381.0,WI,MERRILL,-6,19480801-20240404, 86.3%,68.0,68.0
USC00475524,726508-94973,30.186380450540188,38.80000000000001,46.1006,-91.8178,329.2,WI,MINONG RANGER STATION,-6,19480801-20221102, 77.1%,25.0,25.0
USC00475948,726584-14927,43.44102398171181,88.80000000000001,45.1166,-92.5644,301.8,WI,NEW RICHMOND,-6,19520717-20240410, 91.0%,36.0,36.0
USC00476398,727410-99999,2.9714256419026404,5.399999999999977,45.9333,-90.45,462.4,WI,PARK FALLS,-6,19480801-20240401, 80.1%,24.0,24.0
USC00476510,726487-99999,13.166219070508594,8.099999999999994,45.0282,-87.7359,182.9,WI,PESHTIGO,-6,19480801-20240404, 89.9%,52.0,51.0
USC00476518,723123-14886,13.950353172355838,23.5,46.0663,-89.0752,542.5,WI,PHELPS,-6,19480801-20240409, 88.5%,19.0,19.0
USC00476718,726410-14837,44.13556343037449,21.69999999999999,43.5306,-89.437,239.3,WI,PORTAGE WWTP,-6,19480801-20240402, 92.9%,77.0,77.0
USC00476854,727410-99999,45.65212469034318,18.5,45.5463,-90.3129,475.5,WI,PRENTICE,-6,19480801-20240401, 83.7%,22.0,22.0
USC00476939,727415-99999,23.682580449880987,7.300000000000011,45.8341,-89.5472,487.7,WI,RAINBOW RSVR-LK TOMAHAWK,-6,19480801-20240408, 95.7%,51.0,51.0
USC00477132,726467-54909,0.7701395623365213,0.19999999999998863,45.4167,-91.7725,336.2,WI,RICE LAKE,-6,19480801-20240410, 80.0%,35.0,35.0
USC00477140,727415-99999,24.537277121699116,50.0,45.5397,-89.7477,445.0,WI,RICE RESERVOIR-TOMAHAWK,-6,19491101-20240401, 92.1%,51.0,51.0
USC00478027,722183-04972,38.27478101218845,34.30000000000001,45.8236,-91.8761,335.3,WI,SPOONER AG RESEARCH STATION,-6,19480801-20240402, 90.8%,21.0,21.0
USC00478259,726435-14991,40.9549920940407,28.5,44.4965,-91.3965,297.5,WI,STRUM 4 S,-6,19480801-20240406, 88.2%,76.0,76.0
USC00478267,726487-99999,35.32510823006822,22.099999999999994,44.8799,-87.3358,213.1,WI,STURGEON BAY EXP FARM,-6,19480801-20240401, 93.6%,52.0,52.0
USC00478316,726405-94869,44.71685877752002,60.19999999999999,42.9676,-88.5495,283.2,WI,SULLIVAN 3 SE - WFO MKX,-6,19940901-20240402, 85.6%,20.0,19.0
USC00478515,726436-94930,17.265068422376434,18.30000000000001,43.9713,-90.4679,296.3,WI,TOMAH RANGER STATION 2,-6,19480801-20240404, 86.6%,61.0,61.0
USC00478589,726430-14920,20.812870065335392,3.1999999999999886,43.9994,-91.4378,201.2,WI,TREMPEALEAU DAM 6,-6,19480801-20240401, 80.9%,72.0,70.0
USC00479176,726626-99999,28.896260289399038,71.10000000000002,45.1452,-88.7416,392.9,WI,WHITE LAKE 1 SE,-6,19580201-20240402, 92.9%,51.0,50.0
USC00479218,726574-94985,44.27753179981956,73.19999999999999,44.7313,-90.7216,454.2,WI,WILLARD,-6,19480801-20240402, 81.5%,33.0,33.0
USC00479304,727410-99999,47.546563100554856,44.0,45.7992,-90.9947,413.0,WI,WINTER,-6,19660504-20210428, 74.8%,21.0,21.0
USC00480697,726710-24164,3.742689648903706,38.69999999999982,42.5364,-110.1127,2079.3,WY,BIG PINEY UP&L,-7,19921113-20240403, 82.8%,31.0,31.0
USC00481165,726654-94054,4.243071125003563,75.0,44.347,-106.6932,1428.0,WY,BUFFALO,-7,19480801-20230902, 90.5%,18.0,18.0
USC00482696,725686-94057,25.232881379853072,0.2999999999999545,42.9533,-105.165,1502.7,WY,DOUGLAS 17NE,-7,19570927-20210701, 91.7%,27.0,27.0
USC00484930,725645-24022,40.772676965285704,94.40000000000009,41.0599,-106.0263,2310.4,WY,JELM 2S,-7,19480801-20210626, 88.6%,56.0,56.0
USC00485345,726664-94173,2.9856992332917187,33.5,44.5621,-110.3986,2405.5,WY,LAKE YELLOWSTONE,-7,19480801-20230906, 80.1%,37.0,36.0
USC00485416,725645-24022,4.078280877804579,33.90000000000009,41.2975,-105.6241,2182.1,WY,LARAMIE 2WSW SITE 2,-7,20120929-20140424, 99.0%,3.0,3.0
USW00024088,726650-99999,46.7284972708068,54.700000000000045,44.2647,-104.9523,1284.7,WY,MOORCROFT,-7,19481101-20121223, 74.0%,29.0,28.0
USC00486597,725744-24027,32.14266803878132,6.900000000000091,41.3185,-108.9176,2053.1,WY,MUD SPRINGS,-7,19530509-20240414, 89.4%,72.0,72.0
USC00487236,725665-94073,32.41324615928282,50.700000000000045,41.1799,-104.0573,1541.7,WY,PINE BLUFFS 1ESE,-7,20111001-20210704, 78.6%,11.0,11.0
USC00487545,726650-99999,47.19912009725422,34.90000000000009,44.7408,-105.7261,1264.9,WY,RECLUSE,-7,19480801-20130925, 89.0%,29.0,29.0
USW00024027,725744-24027,0.5755774605209165,0.0,41.5947,-109.0529,2060.0,WY,ROCK SPRINGS AP,-7,19480801-20170508, 55.6%,46.0,46.0
USC00487846,725744-24027,1.411213795403015,2.900000000000091,41.5996,-109.0611,2057.1,WY,ROCK SPRINGS 7ENE,-7,20170407-20240409, 96.7%,8.0,8.0
USC00487995,725745-24057,47.38531058579373,17.90000000000009,41.5047,-106.7888,2072.9,WY,SARATOGA 4N,-7,19480801-20171026, 87.7%,54.0,54.0
USC00488070,725745-24057,46.138614688713666,29.199999999999818,42.1569,-106.9153,2084.2,WY,SEMINOE DAM,-7,19480801-20201209, 86.1%,57.0,57.0
USC00488626,726654-94054,26.393674048404083,72.20000000000005,44.5767,-106.9062,1575.2,WY,STORY,-7,19500415-20240401, 91.1%,19.0,19.0
USC00488875,726665-24062,40.196831538024824,39.0,43.6483,-108.2037,1317.0,WY,THERMOPOLIS,-7,19490801-20240402, 85.8%,0.0,0.0
USC00489770,726665-24062,5.8911933514998855,41.09999999999991,44.0113,-107.9684,1236.9,WY,WORLAND,-7,19640316-20240404, 65.7%,0.0,0.0
